128035
128035
Sensor initialized!
data_begin
time_ms , raw_val , point_flow , avg_flow
1372805 , 295 , 20.23 , 19.99
1372836 , 296 , 20.10 , 19.99
1372869 , 296 , 20.13 , 20.00
1372901 , 296 , 20.07 , 20.00
1372934 , 295 , 20.03 , 20.00
1372965 , 296 , 19.97 , 20.00
1372998 , 296 , 20.00 , 20.00
1373030 , 295 , 20.00 , 20.00
1373063 , 295 , 19.70 , 19.99
1373094 , 293 , 20.07 , 19.99
1373127 , 292 , 20.00 , 19.99
1373159 , 296 , 20.13 , 20.00
1373192 , 296 , 19.97 , 19.99
1373223 , 299 , 20.10 , 20.00
1373255 , 302 , 19.97 , 20.00
1373288 , 300 , 19.97 , 20.00
1373320 , 299 , 20.20 , 20.00
1373352 , 299 , 20.07 , 20.00
1373384 , 299 , 20.00 , 20.00
1373417 , 320 , 19.90 , 20.00
1373449 , 331 , 20.03 , 20.00
1373481 , 333 , 20.10 , 20.00
1373513 , 335 , 19.80 , 20.00
1373546 , 336 , 19.87 , 20.00
1373578 , 336 , 19.87 , 20.00
1373611 , 335 , 19.87 , 20.00
1373642 , 334 , 20.03 , 20.00
1373675 , 333 , 19.90 , 19.99
1373707 , 333 , 19.90 , 19.99
1373740 , 331 , 20.00 , 19.99
1373771 , 329 , 19.93 , 19.99
1373804 , 329 , 20.07 , 19.99
1373836 , 327 , 20.10 , 19.99
1373869 , 325 , 19.97 , 19.99
1373900 , 323 , 20.10 , 19.99
1373933 , 322 , 20.10 , 19.99
1373965 , 322 , 19.93 , 19.99
1373998 , 320 , 19.97 , 20.00
1374029 , 318 , 20.23 , 20.00
1374062 , 314 , 19.97 , 20.00
1374094 , 308 , 20.13 , 20.01
1374127 , 301 , 19.93 , 20.01
1374158 , 297 , 19.80 , 20.01
1374191 , 293 , 20.23 , 20.01
1374223 , 294 , 20.00 , 20.01
1374256 , 291 , 20.10 , 20.01
1374287 , 291 , 20.07 , 20.02
1374319 , 292 , 20.03 , 20.02
1374352 , 291 , 19.93 , 20.01
1374384 , 290 , 19.97 , 20.01
1374416 , 290 , 20.07 , 20.01
1374448 , 290 , 20.07 , 20.01
1374481 , 289 , 20.17 , 20.01
1374513 , 287 , 20.00 , 20.01
1374545 , 286 , 20.07 , 20.01
1374577 , 285 , 19.97 , 20.01
1374610 , 284 , 20.03 , 20.01
1374642 , 284 , 20.17 , 20.01
1374674 , 284 , 20.10 , 20.02
1374706 , 284 , 19.87 , 20.01
1374739 , 284 , 19.90 , 20.01
1374771 , 283 , 20.23 , 20.01
1374803 , 282 , 19.87 , 20.01
1374835 , 282 , 19.77 , 20.01
1374868 , 282 , 20.00 , 20.01
1374900 , 282 , 20.00 , 20.01
1374932 , 282 , 20.00 , 20.00
1374964 , 282 , 20.10 , 20.00
1374997 , 281 , 19.77 , 20.00
1375029 , 281 , 20.03 , 20.00
1375062 , 280 , 19.93 , 20.00
1375093 , 280 , 20.17 , 20.00
1375126 , 280 , 19.80 , 20.00
1375158 , 279 , 20.13 , 20.01
1375191 , 279 , 19.97 , 20.01
1375222 , 280 , 20.00 , 20.01
1375255 , 280 , 20.03 , 20.01
1375287 , 280 , 20.00 , 20.01
1375319 , 280 , 19.97 , 20.01
1375351 , 280 , 19.93 , 20.01
1375383 , 279 , 20.23 , 20.02
1375416 , 279 , 20.10 , 20.02
1375448 , 279 , 19.93 , 20.02
1375480 , 279 , 19.77 , 20.01
1375512 , 278 , 20.00 , 20.01
1375545 , 278 , 19.80 , 20.00
1375577 , 277 , 20.13 , 20.01
1375609 , 277 , 20.03 , 20.01
1375641 , 277 , 19.87 , 20.00
1375674 , 277 , 19.90 , 20.00
1375706 , 277 , 20.03 , 20.00
1375738 , 276 , 20.07 , 20.00
1375770 , 275 , 20.07 , 20.01
1375803 , 274 , 20.13 , 20.01
1375835 , 273 , 19.90 , 20.00
1375867 , 272 , 19.97 , 20.00
1375899 , 272 , 20.03 , 20.00
1375932 , 271 , 19.80 , 20.00
1375964 , 270 , 20.10 , 20.00
1375996 , 269 , 20.10 , 20.00
1376028 , 268 , 20.17 , 20.00
1376061 , 268 , 20.10 , 20.00
1376093 , 268 , 20.10 , 20.00
1376125 , 268 , 20.17 , 20.01
1376157 , 267 , 20.13 , 20.01
1376190 , 267 , 19.83 , 20.00
1376222 , 267 , 20.00 , 20.00
1376254 , 268 , 19.73 , 20.00
1376286 , 269 , 20.03 , 19.99
1376319 , 269 , 19.73 , 19.99
1376351 , 270 , 20.13 , 20.00
1376382 , 269 , 19.93 , 19.99
1376415 , 267 , 19.93 , 19.99
1376447 , 266 , 19.93 , 19.99
1376480 , 266 , 19.93 , 19.99
1376512 , 266 , 20.00 , 19.99
1376544 , 266 , 19.90 , 19.99
1376576 , 267 , 19.90 , 19.99
1376609 , 267 , 20.00 , 19.99
1376641 , 267 , 20.10 , 19.99
1376673 , 267 , 20.23 , 20.00
1376705 , 266 , 20.10 , 20.00
1376738 , 265 , 19.73 , 20.00
1376770 , 264 , 19.93 , 19.99
1376802 , 264 , 19.90 , 19.99
1376834 , 263 , 20.10 , 19.99
1376867 , 262 , 19.93 , 19.99
1376899 , 261 , 19.97 , 19.99
1376931 , 259 , 19.93 , 19.99
1376963 , 258 , 19.97 , 19.99
1376996 , 259 , 20.07 , 19.99
1377028 , 262 , 19.93 , 19.98
1377060 , 265 , 19.93 , 19.98
1377092 , 272 , 20.00 , 19.99
1377125 , 280 , 20.13 , 19.99
1377157 , 281 , 20.13 , 20.00
1377189 , 283 , 20.03 , 20.00
1377221 , 282 , 20.03 , 20.00
1377254 , 281 , 19.80 , 19.99
1377286 , 279 , 19.83 , 19.99
1377318 , 278 , 19.93 , 19.99
1377350 , 277 , 19.97 , 19.99
1377382 , 277 , 20.00 , 19.99
1377415 , 276 , 19.70 , 19.98
1377446 , 275 , 19.87 , 19.98
1377479 , 275 , 19.97 , 19.98
1377511 , 274 , 19.87 , 19.98
1377544 , 274 , 19.87 , 19.98
1377575 , 273 , 19.97 , 19.97
1377608 , 273 , 20.07 , 19.97
1377640 , 272 , 19.80 , 19.97
1377673 , 272 , 20.07 , 19.97
1377704 , 271 , 20.17 , 19.97
1377737 , 271 , 19.97 , 19.96
1377769 , 270 , 19.97 , 19.96
1377802 , 269 , 20.07 , 19.96
1377833 , 269 , 20.07 , 19.97
1377866 , 268 , 20.00 , 19.97
1377898 , 268 , 19.93 , 19.97
1377931 , 267 , 19.97 , 19.97
1377963 , 266 , 19.93 , 19.97
1377995 , 265 , 20.13 , 19.97
1378027 , 265 , 19.77 , 19.97
1378060 , 264 , 19.93 , 19.97
1378092 , 263 , 19.87 , 19.97
1378124 , 263 , 20.03 , 19.97
1378156 , 262 , 20.07 , 19.97
1378189 , 261 , 20.00 , 19.97
1378221 , 261 , 19.97 , 19.97
1378253 , 260 , 19.87 , 19.97
1378285 , 259 , 19.97 , 19.96
1378318 , 259 , 20.13 , 19.96
1378350 , 258 , 19.80 , 19.97
1378382 , 257 , 20.17 , 19.97
1378414 , 257 , 19.93 , 19.97
1378446 , 257 , 20.03 , 19.97
1378479 , 257 , 19.77 , 19.97
1378510 , 257 , 20.03 , 19.97
1378543 , 257 , 19.97 , 19.97
1378575 , 257 , 20.17 , 19.97
1378608 , 257 , 20.13 , 19.97
1378639 , 256 , 20.10 , 19.98
1378672 , 256 , 19.90 , 19.98
1378704 , 256 , 19.97 , 19.98
1378737 , 256 , 19.83 , 19.97
1378768 , 255 , 19.87 , 19.96
1378801 , 255 , 20.07 , 19.97
1378833 , 255 , 20.30 , 19.97
1378866 , 254 , 20.03 , 19.98
1378897 , 254 , 19.93 , 19.98
1378930 , 254 , 19.90 , 19.98
1378962 , 253 , 20.00 , 19.98
1378995 , 253 , 20.00 , 19.98
1379026 , 253 , 20.17 , 19.99
1379059 , 253 , 20.43 , 20.00
1379091 , 252 , 20.00 , 20.00
1379124 , 252 , 20.27 , 20.01
1379155 , 252 , 20.07 , 20.01
1379188 , 252 , 19.87 , 20.01
1379220 , 252 , 19.77 , 20.00
1379253 , 252 , 19.97 , 20.01
1379284 , 252 , 20.07 , 20.01
1379317 , 252 , 19.93 , 20.00
1379349 , 252 , 20.03 , 20.00
1379382 , 251 , 19.97 , 20.00
1379414 , 251 , 20.03 , 20.00
1379445 , 251 , 19.87 , 20.00
1379478 , 251 , 20.00 , 20.00
1379510 , 251 , 20.10 , 20.00
1379543 , 251 , 20.03 , 20.00
1379574 , 251 , 20.27 , 20.01
1379607 , 251 , 20.10 , 20.01
1379639 , 251 , 19.80 , 20.01
1379672 , 251 , 20.27 , 20.02
1379703 , 251 , 20.03 , 20.02
1379736 , 251 , 20.23 , 20.02
1379768 , 251 , 20.03 , 20.02
1379801 , 251 , 20.00 , 20.02
1379832 , 251 , 19.93 , 20.02
1379865 , 251 , 19.87 , 20.02
1379897 , 251 , 19.87 , 20.02
1379930 , 251 , 19.80 , 20.01
1379961 , 251 , 20.00 , 20.02
1379994 , 251 , 20.00 , 20.01
1380026 , 251 , 20.20 , 20.02
1380059 , 250 , 20.10 , 20.02
1380090 , 249 , 20.13 , 20.03
1380123 , 248 , 19.87 , 20.02
1380155 , 247 , 20.07 , 20.03
1380188 , 245 , 19.93 , 20.02
1380219 , 242 , 19.93 , 20.02
1380252 , 238 , 19.90 , 20.01
1380284 , 235 , 20.13 , 20.02
1380317 , 231 , 20.07 , 20.02
1380348 , 228 , 19.97 , 20.02
1380381 , 227 , 20.07 , 20.03
1380413 , 229 , 20.00 , 20.03
1380446 , 232 , 19.90 , 20.02
1380477 , 233 , 20.03 , 20.02
1380509 , 234 , 19.70 , 20.01
1380542 , 233 , 20.17 , 20.02
1380574 , 233 , 19.93 , 20.02
1380606 , 232 , 19.93 , 20.02
1380638 , 232 , 20.17 , 20.02
1380671 , 232 , 20.07 , 20.01
1380703 , 233 , 19.93 , 20.01
1380736 , 234 , 20.07 , 20.00
1380767 , 234 , 20.00 , 20.00
1380800 , 234 , 19.87 , 20.00
1380832 , 233 , 20.03 , 20.01
1380865 , 233 , 19.93 , 20.01
1380896 , 233 , 20.17 , 20.01
1380929 , 234 , 20.10 , 20.01
1380961 , 235 , 20.07 , 20.01
1380994 , 239 , 20.17 , 20.02
1381025 , 245 , 19.93 , 20.01
1381058 , 251 , 20.07 , 20.02
1381090 , 255 , 20.13 , 20.02
1381123 , 255 , 20.27 , 20.02
1381154 , 254 , 19.97 , 20.02
1381187 , 251 , 19.97 , 20.02
1381219 , 248 , 19.83 , 20.01
1381252 , 246 , 19.93 , 20.01
1381283 , 245 , 20.20 , 20.01
1381316 , 243 , 20.10 , 20.01
1381348 , 233 , 20.17 , 20.01
1381381 , 234 , 19.93 , 20.01
1381412 , 233 , 19.97 , 20.01
1381445 , 230 , 20.07 , 20.01
1381477 , 229 , 20.27 , 20.02
1381509 , 230 , 20.00 , 20.02
1381541 , 231 , 20.03 , 20.03
1381573 , 231 , 20.13 , 20.03
1381606 , 231 , 19.97 , 20.03
1381638 , 231 , 20.03 , 20.03
1381670 , 231 , 20.10 , 20.03
1381702 , 232 , 20.13 , 20.03
1381735 , 233 , 20.30 , 20.04
1381767 , 233 , 20.00 , 20.03
1381799 , 233 , 20.20 , 20.04
1381831 , 233 , 20.17 , 20.04
1381864 , 233 , 20.03 , 20.05
1381896 , 233 , 20.00 , 20.04
1381928 , 234 , 20.17 , 20.05
1381960 , 234 , 20.10 , 20.05
1381993 , 234 , 20.07 , 20.05
1382025 , 235 , 19.90 , 20.05
1382057 , 235 , 20.03 , 20.05
1382089 , 235 , 20.10 , 20.05
1382122 , 236 , 19.97 , 20.06
1382154 , 237 , 20.10 , 20.06
1382187 , 237 , 20.03 , 20.06
1382218 , 238 , 20.13 , 20.06
1382251 , 238 , 20.20 , 20.06
1382283 , 238 , 20.03 , 20.06
1382316 , 239 , 19.73 , 20.06
1382347 , 239 , 19.80 , 20.05
1382380 , 239 , 19.77 , 20.05
1382412 , 239 , 20.43 , 20.06
1382445 , 239 , 19.90 , 20.06
1382476 , 239 , 20.20 , 20.06
1382509 , 239 , 19.87 , 20.06
1382541 , 239 , 19.97 , 20.05
1382573 , 239 , 19.73 , 20.05
1382605 , 239 , 19.93 , 20.04
1382637 , 239 , 20.07 , 20.04
1382670 , 239 , 20.13 , 20.05
1382702 , 239 , 19.90 , 20.04
1382734 , 239 , 20.00 , 20.04
1382766 , 239 , 20.00 , 20.04
1382799 , 239 , 19.87 , 20.03
1382831 , 239 , 20.10 , 20.04
1382863 , 239 , 20.07 , 20.04
1382895 , 239 , 20.10 , 20.04
1382928 , 239 , 19.97 , 20.04
1382960 , 240 , 20.07 , 20.04
1382992 , 240 , 17.77 , 19.99
1383024 , 240 , 13.53 , 19.86
1383057 , 240 , 8.90 , 19.64
1383088 , 240 , 2.13 , 19.28
1383119 , 240 , 0.00 , 18.88
1383150 , 240 , 0.23 , 18.48
1383182 , 240 , 0.17 , 18.08
1383213 , 240 , 0.10 , 17.68
1383244 , 240 , 0.03 , 17.28
1383275 , 240 , 0.07 , 16.88
1383307 , 240 , 0.03 , 16.48
1383337 , 240 , 0.03 , 16.08
1383368 , 240 , 0.03 , 15.68
1383400 , 240 , 0.00 , 15.27
1383431 , 240 , 0.03 , 14.87
1383462 , 240 , 0.03 , 14.47
1383493 , 240 , 0.00 , 14.07
1383525 , 240 , 0.00 , 13.67
1383556 , 240 , 0.03 , 13.27
1383587 , 240 , 0.03 , 12.87
1383618 , 240 , 0.03 , 12.47
1383650 , 241 , 0.03 , 12.07
1383681 , 241 , 0.00 , 11.67
1383712 , 242 , 0.03 , 11.27
1383743 , 242 , 0.03 , 10.87
1383774 , 242 , 0.00 , 10.47
1383805 , 242 , 0.03 , 10.06
1383836 , 242 , 0.03 , 9.66
1383867 , 241 , 0.03 , 9.26
1383897 , 241 , 0.03 , 8.87
1383927 , 242 , 0.00 , 8.47
1383957 , 242 , 0.00 , 8.07
1383988 , 241 , 0.03 , 7.67
1384017 , 241 , 0.03 , 7.27
1384048 , 241 , 0.03 , 6.87
1384078 , 240 , 0.03 , 6.47
1384109 , 240 , 0.03 , 6.07
1384138 , 240 , 0.00 , 5.68
1384168 , 240 , 0.03 , 5.28
1384199 , 240 , 0.00 , 4.88
1384228 , 240 , 0.03 , 4.47
1384259 , 240 , 0.03 , 4.08
1384289 , 240 , 0.03 , 3.68
1384320 , 240 , 0.03 , 3.28
1384349 , 240 , 0.00 , 2.88
1384380 , 240 , 0.03 , 2.48
1384410 , 240 , 0.00 , 2.08
1384439 , 240 , 0.00 , 1.68
1384470 , 240 , 0.03 , 1.28
1384500 , 240 , 0.03 , 0.88
1384530 , 240 , 0.00 , 0.52
1384560 , 240 , 0.03 , 0.25
1384591 , 240 , 0.03 , 0.07
1384621 , 240 , 0.03 , 0.03
1384651 , 240 , 0.00 , 0.03
1384681 , 240 , 0.03 , 0.03
1384712 , 240 , 0.03 , 0.03
1384741 , 240 , 0.00 , 0.02
1384771 , 240 , 0.03 , 0.02
1384802 , 240 , 0.03 , 0.02
1384832 , 240 , 0.03 , 0.02
1384862 , 240 , 0.03 , 0.02
1384892 , 240 , 0.00 , 0.02
1384923 , 240 , 0.00 , 0.02
1384952 , 241 , 0.00 , 0.02
1384983 , 242 , 0.03 , 0.02
1385013 , 243 , 0.03 , 0.02
1385043 , 244 , 0.00 , 0.02
1385073 , 245 , 0.03 , 0.02
1385103 , 246 , 0.03 , 0.02
1385134 , 246 , 0.00 , 0.02
1385163 , 246 , 0.00 , 0.02
1385194 , 247 , 0.03 , 0.02
1385224 , 247 , 0.00 , 0.02
1385254 , 247 , 0.03 , 0.02
1385284 , 247 , 0.03 , 0.02
1385315 , 247 , 0.03 , 0.02
1385345 , 245 , 0.03 , 0.02
1385375 , 244 , 0.03 , 0.02
1385405 , 243 , 0.03 , 0.02
1385435 , 243 , 0.00 , 0.02
1385465 , 243 , 0.03 , 0.02
1385495 , 242 , 0.03 , 0.02
1385526 , 242 , 0.03 , 0.02
1385555 , 242 , 0.00 , 0.02
1385586 , 241 , 0.00 , 0.02
1385616 , 240 , 0.03 , 0.02
1385647 , 240 , 0.00 , 0.02
1385676 , 239 , 0.00 , 0.02
1385707 , 239 , 0.03 , 0.02
1385737 , 239 , 0.03 , 0.02
1385766 , 239 , 0.03 , 0.02
1385797 , 238 , 0.03 , 0.02
1385827 , 239 , 0.00 , 0.02
1385858 , 239 , 0.00 , 0.02
1385887 , 239 , 0.03 , 0.02
1385918 , 239 , 0.00 , 0.02
1385948 , 239 , 0.00 , 0.02
1385978 , 239 , 0.00 , 0.02
1386008 , 238 , 0.03 , 0.02
1386038 , 238 , 0.03 , 0.02
1386068 , 238 , 0.00 , 0.02
1386098 , 238 , 0.03 , 0.02
1386129 , 238 , 0.03 , 0.02
1386159 , 238 , 0.00 , 0.02
1386189 , 238 , 0.03 , 0.02
1386219 , 237 , 0.03 , 0.02
1386250 , 236 , 0.00 , 0.02
1386279 , 235 , 0.03 , 0.02
1386310 , 234 , 0.03 , 0.02
1386340 , 233 , 0.03 , 0.02
1386370 , 233 , 0.00 , 0.02
1386400 , 232 , 0.03 , 0.02
1386430 , 232 , 0.03 , 0.02
1386461 , 232 , 0.03 , 0.02
1386490 , 232 , 0.03 , 0.02
1386521 , 232 , 0.00 , 0.02
1386551 , 232 , 0.00 , 0.02
1386582 , 232 , 0.00 , 0.02
1386611 , 232 , 0.03 , 0.02
1386642 , 232 , 0.03 , 0.02
1386672 , 232 , 0.03 , 0.02
1386701 , 232 , 0.03 , 0.02
1386732 , 232 , 0.03 , 0.02
1386762 , 232 , 0.00 , 0.02
1386792 , 232 , 0.03 , 0.02
1386822 , 232 , 0.03 , 0.02
1386853 , 233 , 0.00 , 0.02
1386883 , 234 , 0.03 , 0.02
1386913 , 234 , 0.00 , 0.02
1386943 , 234 , 0.03 , 0.02
1386974 , 235 , 0.00 , 0.02
1387003 , 236 , 0.03 , 0.02
1387033 , 237 , 0.00 , 0.02
1387064 , 238 , 0.00 , 0.02
1387094 , 239 , 0.03 , 0.02
1387124 , 239 , 0.03 , 0.02
1387154 , 240 , 0.03 , 0.02
1387185 , 240 , 0.00 , 0.02
1387214 , 240 , 0.00 , 0.02
1387245 , 240 , 0.03 , 0.02
1387275 , 240 , 0.03 , 0.02
1387304 , 240 , 0.00 , 0.02
1387335 , 240 , 0.00 , 0.02
1387365 , 240 , 0.00 , 0.02
1387396 , 240 , 0.00 , 0.02
1387425 , 240 , 0.03 , 0.02
1387456 , 240 , 0.03 , 0.02
1387486 , 240 , 0.03 , 0.02
1387516 , 240 , 0.03 , 0.02
1387546 , 240 , 0.03 , 0.02
1387577 , 240 , 0.03 , 0.02
1387607 , 240 , 0.03 , 0.02
1387637 , 240 , 0.03 , 0.02
1387667 , 240 , 0.03 , 0.02
1387697 , 240 , 0.03 , 0.02
1387727 , 240 , 0.00 , 0.02
1387757 , 240 , 0.03 , 0.02
1387788 , 240 , 0.03 , 0.02
1387817 , 240 , 0.03 , 0.02
1387848 , 240 , 0.00 , 0.02
1387878 , 240 , 0.03 , 0.02
1387909 , 240 , 0.03 , 0.02
1387938 , 240 , 0.00 , 0.02
1387968 , 240 , 0.00 , 0.02
1387999 , 240 , 0.03 , 0.02
1388028 , 240 , 0.03 , 0.02
1388059 , 240 , 0.03 , 0.02
1388089 , 239 , 0.03 , 0.02
1388120 , 239 , 0.03 , 0.02
1388149 , 239 , 0.00 , 0.02
1388180 , 239 , 0.00 , 0.02
1388210 , 239 , 0.00 , 0.02
1388240 , 240 , 0.03 , 0.02
1388270 , 240 , 0.00 , 0.02
1388300 , 240 , 0.03 , 0.02
1388331 , 240 , 0.03 , 0.02
1388360 , 240 , 0.00 , 0.02
1388391 , 240 , 0.00 , 0.02
1388421 , 240 , 0.03 , 0.02
1388451 , 240 , 0.03 , 0.02
1388481 , 240 , 0.03 , 0.02
1388512 , 240 , 0.03 , 0.02
1388541 , 240 , 0.03 , 0.02
1388572 , 240 , 0.00 , 0.02
1388602 , 240 , 0.00 , 0.02
1388632 , 240 , 0.00 , 0.02
1388662 , 240 , 0.00 , 0.02
1388692 , 240 , 0.00 , 0.02
1388723 , 240 , 0.03 , 0.02
1388752 , 240 , 0.03 , 0.02
1388783 , 240 , 0.03 , 0.02
1388813 , 240 , 0.03 , 0.02
1388844 , 240 , 0.03 , 0.02
1388873 , 240 , 0.00 , 0.02
1388904 , 241 , 0.03 , 0.02
1388934 , 241 , 0.00 , 0.02
1388963 , 241 , 0.03 , 0.02
1388994 , 241 , 0.03 , 0.02
1389024 , 240 , 0.03 , 0.02
1389054 , 240 , 0.00 , 0.02
1389084 , 240 , 0.03 , 0.02
1389115 , 240 , 0.03 , 0.02
1389145 , 240 , 0.03 , 0.02
1389175 , 240 , 0.03 , 0.02
1389205 , 240 , 0.03 , 0.02
1389236 , 240 , 0.03 , 0.02
1389265 , 240 , 0.00 , 0.02
1389295 , 240 , 0.00 , 0.02
1389326 , 240 , 0.03 , 0.02
1389356 , 240 , 0.03 , 0.02
1389386 , 240 , 0.00 , 0.02
1389416 , 240 , 0.03 , 0.02
1389447 , 240 , 0.03 , 0.02
1389476 , 239 , 0.03 , 0.02
1389507 , 239 , 0.03 , 0.02
1389537 , 239 , 0.00 , 0.02
1389566 , 239 , 0.00 , 0.02
1389597 , 239 , 0.03 , 0.02
1389627 , 239 , 0.03 , 0.02
1389658 , 239 , 0.03 , 0.02
1389687 , 239 , 0.00 , 0.02
1389718 , 239 , 0.00 , 0.02
1389748 , 239 , 0.03 , 0.02
1389778 , 239 , 0.00 , 0.02
1389808 , 239 , 0.00 , 0.02
1389839 , 239 , 0.00 , 0.02
1389869 , 239 , 0.03 , 0.02
1389898 , 239 , 0.03 , 0.02
1389929 , 239 , 0.03 , 0.02
1389959 , 239 , 0.03 , 0.02
1389989 , 239 , 0.03 , 0.02
1390019 , 239 , 0.03 , 0.02
1390050 , 239 , 0.03 , 0.02
1390080 , 239 , 0.03 , 0.02
1390110 , 239 , 0.00 , 0.02
1390140 , 239 , 0.03 , 0.02
1390171 , 239 , 0.00 , 0.02
1390200 , 239 , 0.00 , 0.02
1390230 , 239 , 0.03 , 0.02
1390261 , 239 , 0.00 , 0.02
1390290 , 239 , 0.03 , 0.02
1390321 , 239 , 0.00 , 0.02
1390351 , 239 , 0.03 , 0.02
1390382 , 239 , 0.03 , 0.02
1390411 , 239 , 0.03 , 0.02
1390442 , 239 , 0.00 , 0.02
1390472 , 239 , 0.00 , 0.02
1390502 , 239 , 0.03 , 0.02
1390532 , 239 , 0.03 , 0.02
1390562 , 239 , 0.03 , 0.02
1390593 , 239 , 0.03 , 0.02
1390622 , 239 , 0.00 , 0.02
1390653 , 239 , 0.03 , 0.02
1390683 , 239 , 0.03 , 0.02
1390713 , 239 , 0.03 , 0.02
1390743 , 239 , 0.03 , 0.02
1390774 , 239 , 0.00 , 0.02
1390803 , 239 , 0.03 , 0.02
1390834 , 239 , 0.00 , 0.02
1390864 , 239 , 0.03 , 0.02
1390894 , 239 , 0.03 , 0.02
1390924 , 239 , 0.03 , 0.02
1390954 , 239 , 0.03 , 0.02
1390985 , 239 , 0.03 , 0.02
1391014 , 239 , 0.03 , 0.02
1391045 , 239 , 0.03 , 0.02
1391075 , 239 , 0.00 , 0.02
1391106 , 239 , 0.03 , 0.02
1391135 , 239 , 0.00 , 0.02
1391166 , 239 , 0.03 , 0.02
1391196 , 239 , 0.03 , 0.02
1391225 , 239 , 0.03 , 0.02
1391256 , 239 , 0.03 , 0.02
1391286 , 239 , 0.00 , 0.02
1391316 , 239 , 0.03 , 0.02
1391346 , 239 , 0.03 , 0.02
1391377 , 239 , 0.03 , 0.02
1391407 , 239 , 0.03 , 0.02
1391437 , 239 , 0.03 , 0.02
1391467 , 239 , 0.03 , 0.02
1391498 , 239 , 0.03 , 0.02
1391527 , 239 , 0.03 , 0.02
1391557 , 239 , 0.03 , 0.02
1391588 , 239 , 0.03 , 0.02
1391618 , 239 , 0.03 , 0.03
1391648 , 239 , 0.03 , 0.03
1391678 , 239 , 0.03 , 0.03
1391709 , 239 , 0.03 , 0.03
1391738 , 239 , 0.00 , 0.03
1391769 , 239 , 0.03 , 0.03
1391799 , 239 , 0.00 , 0.03
1391830 , 239 , 0.03 , 0.03
1391859 , 239 , 0.03 , 0.03
1391889 , 239 , 0.00 , 0.03
1391920 , 239 , 0.00 , 0.03
1391949 , 240 , 0.00 , 0.03
1391980 , 240 , 0.00 , 0.03
1392010 , 240 , 0.00 , 0.02
1392040 , 240 , 0.03 , 0.02
1392070 , 240 , 0.00 , 0.02
1392101 , 240 , 0.03 , 0.02
1392131 , 240 , 0.03 , 0.02
1392160 , 240 , 0.03 , 0.02
1392191 , 240 , 0.03 , 0.02
1392221 , 240 , 0.03 , 0.02
1392251 , 240 , 0.00 , 0.02
1392281 , 240 , 0.03 , 0.02
1392312 , 240 , 0.03 , 0.02
1392342 , 240 , 0.00 , 0.02
1392372 , 240 , 0.00 , 0.02
1392402 , 240 , 0.03 , 0.02
1392433 , 239 , 0.03 , 0.02
1392462 , 240 , 0.03 , 0.02
1392492 , 240 , 0.03 , 0.02
1392523 , 240 , 0.03 , 0.02
1392552 , 241 , 0.03 , 0.02
1392583 , 241 , 0.03 , 0.02
1392613 , 241 , 0.03 , 0.02
1392644 , 241 , 0.03 , 0.03
1392673 , 242 , 0.03 , 0.03
1392704 , 242 , 0.03 , 0.03
1392734 , 242 , 0.03 , 0.03
1392764 , 242 , 0.03 , 0.03
1392794 , 242 , 0.00 , 0.03
1392824 , 242 , 0.03 , 0.03
1392855 , 243 , 0.03 , 0.03
1392884 , 242 , 0.00 , 0.02
1392915 , 242 , 0.03 , 0.02
1392945 , 242 , 0.03 , 0.02
1392975 , 242 , 0.03 , 0.02
1393005 , 229 , 0.03 , 0.02
1393036 , 230 , 0.03 , 0.02
1393065 , 230 , 0.03 , 0.02
1393096 , 231 , 0.03 , 0.02
1393126 , 231 , 0.00 , 0.02
1393156 , 231 , 0.03 , 0.02
1393186 , 232 , 0.00 , 0.02
1393216 , 232 , 0.03 , 0.02
1393247 , 232 , 0.00 , 0.02
1393276 , 231 , 0.00 , 0.02
1393307 , 230 , 0.03 , 0.02
1393337 , 228 , 0.03 , 0.02
1393368 , 228 , 0.00 , 0.02
1393397 , 228 , 0.03 , 0.02
1393428 , 229 , 0.03 , 0.02
1393458 , 229 , 0.03 , 0.02
1393487 , 229 , 0.03 , 0.03
1393518 , 230 , 0.03 , 0.03
1393548 , 230 , 0.00 , 0.03
1393579 , 230 , 0.00 , 0.03
1393608 , 231 , 0.03 , 0.03
1393639 , 231 , 0.03 , 0.03
1393669 , 231 , 0.03 , 0.03
1393699 , 232 , 0.00 , 0.02
1393729 , 232 , 0.03 , 0.02
1393760 , 232 , 0.03 , 0.03
1393789 , 233 , 0.03 , 0.03
1393819 , 233 , 0.03 , 0.03
1393850 , 233 , 0.03 , 0.03
1393880 , 234 , 0.03 , 0.03
1393910 , 234 , 0.03 , 0.03
1393940 , 235 , 0.00 , 0.03
1393971 , 237 , 0.03 , 0.03
1394000 , 238 , 0.03 , 0.03
1394031 , 238 , 0.00 , 0.03
1394061 , 238 , 0.03 , 0.03
1394091 , 238 , 0.03 , 0.03
1394121 , 238 , 0.03 , 0.03
1394151 , 238 , 0.03 , 0.03
1394182 , 238 , 0.03 , 0.03
1394211 , 238 , 0.03 , 0.03
1394242 , 238 , 0.03 , 0.03
1394272 , 239 , 0.03 , 0.03
1394302 , 239 , 0.03 , 0.03
1394332 , 240 , 0.00 , 0.03
1394363 , 240 , 0.03 , 0.03
1394393 , 240 , 0.03 , 0.03
1394422 , 240 , 0.03 , 0.03
1394453 , 240 , 0.03 , 0.03
1394483 , 240 , 0.03 , 0.03
