parallel_all_run_1_mfm
pres,tempc,vlow,mflow,setpoint,comp
14.04,25.28,0.0001,0.0001,0,Air
14.04,25.28,0.0000,0.0000,0,Air
14.04,25.28,0.0000,0.0000,0,Air
14.04,25.28,0.0000,0.0000,0,Air
14.04,25.28,0.0000,0.0000,0,Air
14.04,25.28,0.0000,0.0000,0,Air
14.04,25.28,-0.0001,-0.0001,0,Air
14.04,25.28,0.0000,0.0000,0,Air
14.04,25.28,-0.0001,-0.0001,0,Air
14.04,25.28,-0.0001,-0.0001,0,Air
14.04,25.28,0.0000,0.0000,0,Air
14.04,25.28,-0.0001,-0.0001,0,Air
14.04,25.28,0.0000,0.0000,0,Air
14.04,25.28,0.0000,0.0000,0,Air
14.04,25.28,0.0000,0.0000,0,Air
14.04,25.28,0.0000,0.0000,0,Air
14.04,25.28,0.0000,0.0000,0,Air
14.04,25.28,0.0000,0.0000,0,Air
14.04,25.28,0.0000,0.0000,0,Air
14.04,25.28,0.0000,0.0000,0,Air
14.04,25.28,0.0000,0.0000,0,Air
14.04,25.28,-0.0001,-0.0001,0,Air
14.04,25.28,0.0000,0.0000,0,Air
14.03,25.28,0.0000,0.0000,0,Air
14.04,25.28,-0.0001,-0.0001,0,Air
14.04,25.28,-0.0001,-0.0001,0,Air
14.04,25.28,-0.0001,-0.0001,0,Air
14.04,25.28,0.0000,0.0000,0,Air
14.04,25.28,-0.0001,-0.0001,0,Air
14.04,25.28,-0.0001,-0.0001,0,Air
14.04,25.28,0.0000,0.0000,0,Air
14.04,25.28,-0.0001,-0.0001,0,Air
14.04,25.28,-0.0001,-0.0001,0,Air
14.04,25.28,-0.0001,-0.0001,0,Air
14.04,25.28,-0.0001,-0.0001,0,Air
14.04,25.28,-0.0001,-0.0001,0,Air
14.04,25.28,-0.0001,-0.0001,0,Air
14.04,25.28,-0.0001,-0.0001,0,Air
14.04,25.28,-0.0002,-0.0002,0,Air
14.04,25.28,-0.0001,-0.0001,0,Air
14.04,25.28,-0.0001,-0.0001,0,Air
14.04,25.28,-0.0001,-0.0001,0,Air
14.04,25.28,-0.0001,-0.0001,0,Air
14.04,25.28,-0.0001,-0.0001,0,Air
14.04,25.28,-0.0001,-0.0001,0,Air
14.04,25.28,-0.0001,-0.0001,0,Air
14.04,25.28,-0.0001,-0.0001,0,Air
14.04,25.28,-0.0001,-0.0001,0,Air
14.04,25.28,-0.0001,-0.0001,0,Air
14.04,25.28,0.0000,0.0000,0,Air
14.04,25.28,-0.0001,-0.0001,0,Air
14.04,25.28,-0.0001,-0.0001,0,Air
14.04,25.28,-0.0002,-0.0002,0,Air
14.04,25.28,-0.0003,-0.0003,0,Air
14.04,25.28,-0.0002,-0.0002,0,Air
14.04,25.28,-0.0002,-0.0002,0,Air
14.04,25.28,-0.0002,-0.0002,0,Air
14.04,25.28,-0.0001,-0.0001,0,Air
14.04,25.28,-0.0001,-0.0001,0,Air
14.04,25.28,-0.0001,-0.0001,0,Air
14.04,25.28,0.0000,0.0000,0,Air
14.04,25.28,-0.0001,-0.0001,0,Air
14.04,25.28,-0.0001,-0.0001,0,Air
14.04,25.28,0.0000,0.0000,0,Air
14.04,25.28,0.0000,0.0000,0,Air
14.04,25.28,0.0000,0.0000,0,Air
14.04,25.28,0.0000,0.0000,0,Air
14.04,25.28,0.0000,0.0000,0,Air
14.04,25.28,0.0000,0.0000,0,Air
14.04,25.28,0.0002,0.0002,0,Air
14.04,25.28,0.0004,0.0004,0,Air
14.04,25.28,0.0005,0.0004,0,Air
14.04,25.28,0.0003,0.0003,0,Air
14.04,25.28,0.0002,0.0002,0,Air
14.04,25.28,0.0001,0.0001,0,Air
14.04,25.28,0.0001,0.0001,0,Air
14.04,25.28,0.0001,0.0001,0,Air
14.04,25.28,0.0001,0.0001,0,Air
14.04,25.28,0.0000,0.0000,0,Air
14.04,25.28,0.0000,0.0000,0,Air
14.04,25.28,0.0001,0.0001,0,Air
14.04,25.28,0.0001,0.0001,0,Air
14.04,25.28,0.0000,0.0000,0,Air
14.04,25.28,0.0000,0.0000,0,Air
14.04,25.28,0.0000,0.0000,0,Air
14.04,25.28,0.0000,0.0000,0,Air
14.04,25.28,0.0000,0.0000,0,Air
14.04,25.28,0.0000,0.0000,0,Air
14.04,25.28,0.0000,0.0000,0,Air
14.04,25.28,0.0000,0.0000,0,Air
14.04,25.28,0.0000,0.0000,0,Air
14.04,25.28,0.0000,0.0000,0,Air
14.04,25.28,0.0000,0.0000,0,Air
14.04,25.28,-0.0005,-0.0005,0,Air
14.04,25.28,-0.0007,-0.0006,0,Air
14.04,25.28,-0.0005,-0.0005,0,Air
14.04,25.28,-0.0004,-0.0004,0,Air
14.04,25.28,-0.0005,-0.0004,0,Air
14.04,25.28,-0.0003,-0.0003,0,Air
14.04,25.28,-0.0002,-0.0002,0,Air
14.04,25.28,-0.0002,-0.0002,0,Air
14.04,25.28,0.0001,0.0001,0,Air
14.04,25.28,0.0002,0.0002,0,Air
14.04,25.28,0.0002,0.0002,0,Air
14.04,25.28,0.0005,0.0005,0,Air
14.04,25.28,0.0002,0.0002,0,Air
14.04,25.28,-0.0013,-0.0012,0,Air
14.04,25.28,-0.0026,-0.0025,0,Air
14.04,25.28,-0.0023,-0.0022,0,Air
14.04,25.28,-0.0016,-0.0015,0,Air
14.04,25.28,-0.0018,-0.0017,0,Air
14.04,25.28,-0.0014,-0.0013,0,Air
14.04,25.28,-0.0010,-0.0009,0,Air
14.04,25.28,-0.0005,-0.0005,0,Air
14.04,25.28,0.0001,0.0001,0,Air
14.04,25.28,0.0000,0.0000,0,Air
14.04,25.28,0.0000,0.0000,0,Air
14.04,25.28,0.0000,0.0000,0,Air
14.04,25.28,0.0004,0.0004,0,Air
14.04,25.28,0.0007,0.0007,0,Air
14.04,25.28,0.0005,0.0005,0,Air
14.04,25.28,0.0002,0.0002,0,Air
14.04,25.28,0.0000,0.0000,0,Air
14.04,25.28,-0.0001,-0.0001,0,Air
14.04,25.28,-0.0002,-0.0002,0,Air
14.04,25.28,-0.0004,-0.0004,0,Air
14.04,25.28,-0.0006,-0.0005,0,Air
14.04,25.28,-0.0001,-0.0001,0,Air
14.04,25.28,0.0000,0.0000,0,Air
14.04,25.28,0.0002,0.0002,0,Air
14.04,25.28,0.0004,0.0004,0,Air
14.04,25.28,0.0005,0.0005,0,Air
14.04,25.28,0.0001,0.0001,0,Air
14.04,25.28,0.0005,0.0004,0,Air
14.04,25.28,0.0003,0.0003,0,Air
14.04,25.28,0.0002,0.0002,0,Air
14.04,25.28,-0.0002,-0.0002,0,Air
14.04,25.28,0.0001,0.0001,0,Air
14.04,25.28,0.0000,0.0000,0,Air
14.04,25.28,-0.0002,-0.0002,0,Air
14.04,25.28,-0.0002,-0.0002,0,Air
14.04,25.28,-0.0001,-0.0001,0,Air
14.04,25.28,-0.0001,-0.0001,0,Air
14.04,25.28,-0.0002,-0.0002,0,Air
14.04,25.28,-0.0003,-0.0003,0,Air
14.04,25.28,-0.0002,-0.0002,0,Air
14.04,25.28,-0.0002,-0.0002,0,Air
14.04,25.28,-0.0002,-0.0002,0,Air
14.04,25.28,-0.0004,-0.0004,0,Air
14.04,25.28,-0.0004,-0.0004,0,Air
14.04,25.28,-0.0004,-0.0004,0,Air
14.04,25.28,-0.0004,-0.0004,0,Air
14.04,25.28,-0.0004,-0.0004,0,Air
14.04,25.28,-0.0004,-0.0004,0,Air
14.04,25.28,-0.0004,-0.0004,0,Air
14.04,25.28,-0.0004,-0.0004,0,Air
14.04,25.29,-0.0004,-0.0004,0,Air
14.04,25.29,-0.0003,-0.0003,0,Air
14.04,25.29,-0.0003,-0.0003,0,Air
14.04,25.29,-0.0002,-0.0002,0,Air
14.04,25.29,-0.0002,-0.0002,0,Air
14.04,25.29,-0.0002,-0.0002,0,Air
14.04,25.29,-0.0001,-0.0001,0,Air
14.04,25.29,-0.0001,-0.0001,0,Air
14.04,25.29,-0.0002,-0.0002,0,Air
14.04,25.29,-0.0001,-0.0001,0,Air
14.04,25.29,-0.0001,-0.0001,0,Air
14.04,25.29,-0.0001,-0.0001,0,Air
14.04,25.29,-0.0001,-0.0001,0,Air
14.04,25.29,-0.0002,-0.0002,0,Air
14.04,25.29,-0.0001,-0.0001,0,Air
14.04,25.29,-0.0001,-0.0001,0,Air
14.04,25.29,-0.0001,-0.0001,0,Air
14.04,25.29,0.0000,0.0000,0,Air
14.04,25.29,0.0000,0.0000,0,Air
14.04,25.29,0.0000,0.0000,0,Air
14.04,25.29,0.0000,0.0000,0,Air
14.04,25.29,0.0000,0.0000,0,Air
14.04,25.29,0.0000,0.0000,0,Air
14.04,25.29,0.0000,0.0000,0,Air
14.04,25.29,0.0000,0.0000,0,Air
14.04,25.29,-0.0001,-0.0001,0,Air
14.04,25.29,-0.0002,-0.0002,0,Air
14.04,25.29,-0.0001,-0.0001,0,Air
14.04,25.29,0.0000,0.0000,0,Air
14.04,25.29,0.0000,0.0000,0,Air
14.04,25.29,0.0000,0.0000,0,Air
14.04,25.29,-0.0001,-0.0001,0,Air
14.04,25.29,0.0000,0.0000,0,Air
14.04,25.29,0.0000,0.0000,0,Air
14.04,25.29,0.0000,0.0000,0,Air
14.04,25.29,0.0000,0.0000,0,Air
14.04,25.29,0.0000,0.0000,0,Air
14.04,25.29,0.0000,0.0000,0,Air
14.04,25.29,0.0001,0.0001,0,Air
14.04,25.29,0.0001,0.0001,0,Air
14.04,25.29,0.0001,0.0001,0,Air
14.04,25.29,0.0001,0.0001,0,Air
14.04,25.29,0.0002,0.0002,0,Air
14.04,25.29,0.0001,0.0001,0,Air
14.04,25.29,0.0001,0.0001,0,Air
14.04,25.29,0.0000,0.0000,0,Air
14.04,25.29,0.0001,0.0001,0,Air
14.04,25.29,0.0001,0.0001,0,Air
14.04,25.29,0.0001,0.0001,0,Air
14.04,25.29,0.0001,0.0001,0,Air
14.04,25.29,0.0000,0.0000,0,Air
14.04,25.29,-0.0002,-0.0002,0,Air
14.04,25.29,-0.0001,-0.0001,0,Air
14.04,25.29,0.0001,0.0001,0,Air
14.04,25.29,0.0000,0.0000,0,Air
14.04,25.29,0.0001,0.0001,0,Air
14.04,25.29,0.0001,0.0002,0,Air
14.04,25.29,0.0002,0.0002,0,Air
14.04,25.29,0.0001,0.0001,0,Air
14.04,25.29,-0.0001,-0.0001,0,Air
14.04,25.29,0.0000,0.0000,0,Air
14.04,25.29,0.0001,0.0001,0,Air
14.04,25.29,-0.0001,-0.0001,0,Air
14.04,25.29,-0.0001,-0.0001,0,Air
14.04,25.29,0.0000,0.0000,0,Air
14.04,25.29,0.0000,0.0000,0,Air
14.04,25.29,0.0000,0.0000,0,Air
14.04,25.29,0.0001,0.0001,0,Air
14.04,25.29,0.0001,0.0001,0,Air
14.04,25.29,0.0001,0.0001,0,Air
14.04,25.29,0.0002,0.0002,0,Air
14.04,25.29,0.0001,0.0001,0,Air
14.04,25.29,0.0000,0.0000,0,Air
14.04,25.29,-0.0003,-0.0003,0,Air
14.04,25.29,-0.0003,-0.0003,0,Air
14.04,25.29,-0.0002,-0.0002,0,Air
14.04,25.29,-0.0010,-0.0009,0,Air
14.04,25.29,-0.0009,-0.0008,0,Air
14.04,25.29,-0.0005,-0.0004,0,Air
14.04,25.29,-0.0003,-0.0003,0,Air
14.04,25.29,-0.0003,-0.0003,0,Air
14.04,25.29,-0.0003,-0.0003,0,Air
14.04,25.29,-0.0002,-0.0002,0,Air
14.04,25.29,0.0005,0.0005,0,Air
14.04,25.29,0.0007,0.0006,0,Air
14.04,25.29,0.0004,0.0004,0,Air
14.04,25.29,-0.0001,-0.0001,0,Air
14.04,25.29,-0.0001,-0.0001,0,Air
14.04,25.29,-0.0002,-0.0002,0,Air
14.04,25.29,-0.0003,-0.0003,0,Air
14.04,25.29,-0.0003,-0.0003,0,Air
14.04,25.29,-0.0002,-0.0002,0,Air
14.04,25.29,-0.0002,-0.0002,0,Air
14.04,25.29,-0.0002,-0.0002,0,Air
14.04,25.29,-0.0002,-0.0002,0,Air
14.04,25.29,-0.0002,-0.0002,0,Air
14.04,25.29,-0.0001,-0.0001,0,Air
14.04,25.29,-0.0001,-0.0001,0,Air
14.04,25.29,-0.0001,-0.0001,0,Air
14.04,25.29,-0.0001,-0.0001,0,Air
14.04,25.29,0.0000,0.0000,0,Air
14.04,25.29,0.0000,0.0000,0,Air
14.04,25.29,0.0000,0.0000,0,Air
14.04,25.29,0.0000,0.0000,0,Air
14.04,25.29,0.0000,0.0000,0,Air
14.04,25.29,0.0000,0.0000,0,Air
14.04,25.29,0.0001,0.0001,0,Air
14.04,25.29,0.0002,0.0002,0,Air
14.04,25.29,0.0001,0.0001,0,Air
14.04,25.29,0.0000,0.0000,0,Air
14.04,25.29,0.0000,0.0000,0,Air
14.04,25.29,0.0000,0.0000,0,Air
14.04,25.29,0.0001,0.0001,0,Air
14.04,25.29,0.0001,0.0001,0,Air
14.04,25.29,0.0002,0.0002,0,Air
14.04,25.29,0.0001,0.0001,0,Air
14.04,25.29,0.0001,0.0001,0,Air
14.04,25.29,0.0001,0.0001,0,Air
14.04,25.29,0.0000,0.0000,0,Air
14.04,25.29,0.0001,0.0001,0,Air
14.04,25.29,0.0001,0.0001,0,Air
14.04,25.29,0.0002,0.0002,0,Air
14.04,25.29,0.0002,0.0002,0,Air
14.04,25.29,0.0004,0.0004,0,Air
14.04,25.29,0.0002,0.0002,0,Air
14.04,25.29,0.0002,0.0002,0,Air
14.04,25.29,0.0003,0.0003,0,Air
14.04,25.29,0.0002,0.0002,0,Air
14.04,25.29,0.0002,0.0002,0,Air
14.04,25.29,0.0000,0.0000,0,Air
14.04,25.29,0.0000,0.0000,0,Air
14.04,25.29,0.0002,0.0002,0,Air
14.04,25.29,0.0002,0.0002,0,Air
14.04,25.29,0.0002,0.0002,0,Air
14.04,25.29,0.0002,0.0002,0,Air
14.04,25.29,0.0001,0.0001,0,Air
14.04,25.29,0.0001,0.0001,0,Air
14.04,25.29,0.0000,0.0000,0,Air
14.04,25.29,-0.0001,-0.0001,0,Air
14.04,25.29,-0.0001,-0.0001,0,Air
14.04,25.29,-0.0002,-0.0002,0,Air
14.04,25.29,-0.0002,-0.0002,0,Air
14.04,25.29,-0.0002,-0.0002,0,Air
14.04,25.29,-0.0002,-0.0002,0,Air
14.04,25.29,-0.0001,-0.0001,0,Air
14.04,25.29,-0.0002,-0.0002,0,Air
14.04,25.29,-0.0002,-0.0002,0,Air
14.04,25.29,-0.0002,-0.0002,0,Air
14.04,25.29,-0.0001,-0.0001,0,Air
14.04,25.29,-0.0001,-0.0001,0,Air
14.04,25.29,-0.0001,-0.0001,0,Air
14.04,25.29,0.0000,0.0000,0,Air
14.04,25.29,0.0000,0.0000,0,Air
14.04,25.29,0.0000,0.0000,0,Air
14.04,25.29,0.0001,0.0001,0,Air
14.04,25.29,0.0001,0.0001,0,Air
14.04,25.29,0.0000,0.0000,0,Air
14.04,25.29,0.0001,0.0001,0,Air
14.04,25.29,0.0003,0.0003,0,Air
14.04,25.29,0.0003,0.0003,0,Air
14.04,25.29,0.0002,0.0002,0,Air
14.04,25.29,0.0001,0.0001,0,Air
14.04,25.29,0.0000,0.0000,0,Air
14.04,25.29,0.0000,0.0000,0,Air
14.04,25.30,0.0001,0.0001,0,Air
14.04,25.30,0.0001,0.0001,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,0.0001,0.0001,0,Air
14.04,25.30,0.0001,0.0001,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,0.0001,0.0001,0,Air
14.04,25.30,0.0001,0.0001,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,0.0001,0.0001,0,Air
14.04,25.30,0.0001,0.0001,0,Air
14.04,25.30,0.0004,0.0004,0,Air
14.04,25.30,0.0006,0.0006,0,Air
14.04,25.30,0.0001,0.0001,0,Air
14.04,25.30,0.0002,0.0002,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,-0.0006,-0.0005,0,Air
14.04,25.30,-0.0001,-0.0001,0,Air
14.04,25.30,0.0002,0.0002,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,-0.0001,-0.0001,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,0.0001,0.0001,0,Air
14.04,25.30,0.0001,0.0001,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,-0.0001,-0.0001,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,-0.0001,-0.0001,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,-0.0002,-0.0002,0,Air
14.04,25.30,-0.0006,-0.0005,0,Air
14.04,25.30,-0.0009,-0.0009,0,Air
14.04,25.30,-0.0012,-0.0012,0,Air
14.04,25.30,-0.0009,-0.0009,0,Air
14.04,25.30,-0.0007,-0.0007,0,Air
14.04,25.30,-0.0005,-0.0005,0,Air
14.04,25.30,-0.0003,-0.0003,0,Air
14.04,25.30,-0.0003,-0.0003,0,Air
14.04,25.30,-0.0002,-0.0002,0,Air
14.04,25.30,-0.0002,-0.0002,0,Air
14.04,25.30,-0.0002,-0.0002,0,Air
14.04,25.30,0.0001,0.0001,0,Air
14.04,25.30,0.0004,0.0004,0,Air
14.04,25.30,0.0002,0.0002,0,Air
14.04,25.30,0.0003,0.0003,0,Air
14.04,25.30,0.0002,0.0002,0,Air
14.04,25.30,0.0002,0.0002,0,Air
14.04,25.30,0.0002,0.0002,0,Air
14.04,25.30,0.0002,0.0002,0,Air
14.04,25.30,0.0002,0.0002,0,Air
14.04,25.30,0.0002,0.0002,0,Air
14.04,25.30,0.0002,0.0002,0,Air
14.04,25.30,0.0002,0.0002,0,Air
14.04,25.30,0.0002,0.0002,0,Air
14.04,25.30,0.0001,0.0001,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,-0.0002,-0.0002,0,Air
14.04,25.30,-0.0002,-0.0002,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,-0.0002,-0.0002,0,Air
14.04,25.30,-0.0001,-0.0001,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,0.0001,0.0001,0,Air
14.04,25.30,0.0001,0.0001,0,Air
14.04,25.30,0.0002,0.0002,0,Air
14.04,25.30,0.0001,0.0001,0,Air
14.04,25.30,0.0003,0.0003,0,Air
14.04,25.30,0.0005,0.0005,0,Air
14.04,25.30,0.0003,0.0003,0,Air
14.04,25.30,0.0002,0.0002,0,Air
14.04,25.30,0.0002,0.0002,0,Air
14.04,25.30,0.0001,0.0001,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,0.0001,0.0001,0,Air
14.04,25.30,0.0001,0.0001,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,0.0001,0.0001,0,Air
14.04,25.30,0.0002,0.0002,0,Air
14.04,25.30,0.0002,0.0002,0,Air
14.04,25.30,0.0002,0.0002,0,Air
14.04,25.30,0.0003,0.0003,0,Air
14.04,25.30,0.0003,0.0003,0,Air
14.04,25.30,0.0003,0.0003,0,Air
14.04,25.30,0.0003,0.0003,0,Air
14.04,25.30,0.0002,0.0002,0,Air
14.04,25.30,0.0002,0.0002,0,Air
14.04,25.30,0.0002,0.0002,0,Air
14.04,25.30,0.0002,0.0002,0,Air
14.04,25.30,0.0001,0.0001,0,Air
14.04,25.30,0.0001,0.0001,0,Air
14.04,25.30,0.0001,0.0001,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,-0.0001,-0.0001,0,Air
14.04,25.30,-0.0001,-0.0001,0,Air
14.04,25.30,0.0001,0.0001,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,0.0001,0.0001,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,0.0001,0.0001,0,Air
14.04,25.30,0.0002,0.0002,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,-0.0003,-0.0003,0,Air
14.04,25.30,-0.0004,-0.0004,0,Air
14.04,25.30,-0.0006,-0.0006,0,Air
14.04,25.30,-0.0004,-0.0004,0,Air
14.04,25.30,-0.0003,-0.0003,0,Air
14.04,25.30,-0.0002,-0.0002,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,0.0001,0.0001,0,Air
14.04,25.30,0.0001,0.0001,0,Air
14.04,25.30,0.0002,0.0002,0,Air
14.04,25.30,0.0001,0.0001,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,-0.0001,-0.0001,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,0.0001,0.0001,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,0.0002,0.0002,0,Air
14.04,25.30,0.0005,0.0004,0,Air
14.04,25.30,0.0005,0.0005,0,Air
14.04,25.30,0.0005,0.0004,0,Air
14.04,25.30,0.0004,0.0004,0,Air
14.04,25.30,0.0002,0.0002,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,-0.0001,-0.0001,0,Air
14.04,25.30,-0.0001,-0.0001,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,0.0001,0.0001,0,Air
14.04,25.30,0.0002,0.0002,0,Air
14.04,25.30,0.0002,0.0002,0,Air
14.04,25.30,0.0002,0.0002,0,Air
14.04,25.30,0.0002,0.0002,0,Air
14.04,25.30,0.0001,0.0001,0,Air
14.04,25.30,0.0001,0.0001,0,Air
14.04,25.30,0.0001,0.0001,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,0.0001,0.0001,0,Air
14.04,25.30,0.0001,0.0001,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,0.0001,0.0001,0,Air
14.04,25.30,0.0001,0.0001,0,Air
14.04,25.30,0.0001,0.0001,0,Air
14.04,25.30,0.0001,0.0001,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,0.0000,0.0000,0,Air
14.04,25.30,0.0001,0.0001,0,Air
14.04,25.30,0.0002,0.0002,0,Air
14.04,25.31,0.0001,0.0001,0,Air
14.04,25.30,0.0002,0.0002,0,Air
14.04,25.31,0.0001,0.0001,0,Air
14.04,25.31,0.0001,0.0001,0,Air
14.04,25.31,0.0001,0.0001,0,Air
14.04,25.31,0.0001,0.0001,0,Air
14.04,25.31,0.0000,0.0000,0,Air
14.04,25.31,0.0001,0.0001,0,Air
14.04,25.31,0.0001,0.0001,0,Air
14.04,25.31,0.0000,0.0000,0,Air
14.04,25.31,0.0000,0.0000,0,Air
14.04,25.31,0.0000,0.0000,0,Air
14.04,25.31,0.0000,0.0000,0,Air
14.04,25.31,0.0000,0.0000,0,Air
14.04,25.31,0.0000,0.0000,0,Air
14.04,25.31,0.0000,0.0000,0,Air
14.04,25.31,0.0001,0.0001,0,Air
14.04,25.31,0.0001,0.0001,0,Air
14.04,25.31,0.0000,0.0000,0,Air
14.04,25.31,0.0001,0.0001,0,Air
14.04,25.31,0.0001,0.0001,0,Air
14.04,25.31,0.0000,0.0000,0,Air
14.04,25.31,0.0000,0.0000,0,Air
14.04,25.31,0.0000,0.0000,0,Air
14.04,25.31,0.0000,0.0000,0,Air
14.04,25.31,0.0000,0.0000,0,Air
14.04,25.31,0.0000,0.0000,0,Air
14.04,25.31,-0.0001,-0.0001,0,Air
14.04,25.31,-0.0001,-0.0001,0,Air
14.04,25.31,0.0000,0.0000,0,Air
14.04,25.31,0.0000,0.0000,0,Air
14.04,25.31,0.0000,0.0000,0,Air
14.04,25.31,0.0000,0.0000,0,Air
14.04,25.31,0.0001,0.0001,0,Air
14.04,25.31,0.0000,0.0000,0,Air
14.04,25.31,0.0000,0.0000,0,Air
14.04,25.31,0.0000,0.0000,0,Air
14.04,25.31,0.0000,0.0000,0,Air
14.04,25.31,0.0000,0.0000,0,Air
14.04,25.31,0.0002,0.0002,0,Air
14.04,25.31,0.0002,0.0002,0,Air
14.04,25.31,0.0002,0.0002,0,Air
14.04,25.31,0.0001,0.0001,0,Air
14.04,25.31,0.0001,0.0001,0,Air
14.04,25.31,0.0000,0.0000,0,Air
14.04,25.31,0.0001,0.0001,0,Air
14.04,25.31,0.0002,0.0002,0,Air
14.04,25.31,0.0001,0.0001,0,Air
14.04,25.31,0.0002,0.0002,0,Air
14.04,25.31,0.0002,0.0002,0,Air
14.04,25.31,0.0001,0.0001,0,Air
14.04,25.31,0.0001,0.0001,0,Air
14.04,25.31,0.0000,0.0000,0,Air
14.04,25.31,0.0001,0.0001,0,Air
14.04,25.31,0.0000,0.0000,0,Air
14.04,25.31,0.0000,0.0000,0,Air
14.04,25.31,0.0000,0.0000,0,Air
14.04,25.31,0.0001,0.0001,0,Air
14.04,25.31,0.0002,0.0002,0,Air
14.04,25.31,0.0001,0.0001,0,Air
14.04,25.31,0.0001,0.0001,0,Air
14.04,25.31,0.0001,0.0001,0,Air
14.04,25.31,0.0001,0.0001,0,Air
14.04,25.31,0.0001,0.0001,0,Air
14.04,25.31,0.0000,0.0000,0,Air
14.04,25.31,0.0000,0.0000,0,Air
14.04,25.31,0.0000,0.0000,0,Air
14.04,25.31,0.0000,0.0000,0,Air
14.04,25.31,0.0000,0.0000,0,Air
14.04,25.31,0.0000,0.0000,0,Air
14.04,25.31,0.0000,0.0000,0,Air
14.04,25.31,0.0000,0.0000,0,Air
14.04,25.31,0.0001,0.0001,0,Air
14.04,25.31,0.0001,0.0001,0,Air
14.04,25.31,0.0002,0.0002,0,Air
14.04,25.31,0.0002,0.0002,0,Air
14.04,25.31,0.0002,0.0002,0,Air
